,0,1
9878,ENSG00000162944,RFTN2
9879,ENSG00000162946,DISC1
9880,ENSG00000162949,CAPN13
9881,ENSG00000162951,LRRTM1
9882,ENSG00000162959,MEMO1
9883,ENSG00000162961,DPY30
9884,ENSG00000162971,TYW5
9885,ENSG00000162975,KCNF1
9886,ENSG00000162980,ARL5A
9887,ENSG00000162989,KCNJ3
9888,ENSG00000162992,NEUROD1
9889,ENSG00000162994,CLHC1
9890,ENSG00000162998,FRZB
9891,ENSG00000162999,DUSP19
9892,ENSG00000163001,CFAP36
9893,ENSG00000163002,NUP35
9894,ENSG00000163006,CCDC138
9895,ENSG00000163012,ZSWIM2
9896,ENSG00000163013,FBXO41
9897,ENSG00000163017,ACTG2
9898,ENSG00000163029,SMC6
9899,ENSG00000163032,VSNL1
9900,ENSG00000163040,CCDC74A
9901,ENSG00000163046,ANKRD30BL
9902,ENSG00000163053,SLC16A14
9903,ENSG00000163060,TEKT4
9904,ENSG00000163064,EN1
9905,ENSG00000163069,SGCB
9906,ENSG00000163071,SPATA18
9907,ENSG00000163075,CFAP221
9908,ENSG00000163081,CCDC140
9909,ENSG00000163082,SGPP2
9910,ENSG00000163083,INHBB
9911,ENSG00000163092,XIRP2
9912,ENSG00000163093,BBS5
9913,ENSG00000163104,SMARCAD1
9914,ENSG00000163106,HPGDS
9915,ENSG00000163110,PDLIM5
9916,ENSG00000163114,PDHA2
9917,ENSG00000163116,STPG2
9918,ENSG00000163121,NEURL3
9919,ENSG00000163125,RPRD2
9920,ENSG00000163126,ANKRD23
9921,ENSG00000163131,CTSS
9922,ENSG00000163132,MSX1
9923,ENSG00000163138,PACRGL
9924,ENSG00000163141,BNIPL
9925,ENSG00000163145,C1QTNF7
9926,ENSG00000163154,TNFAIP8L2
9927,ENSG00000163155,LYSMD1
9928,ENSG00000163156,SCNM1
9929,ENSG00000163157,TMOD4
9930,ENSG00000163159,VPS72
9931,ENSG00000163161,ERCC3
9932,ENSG00000163162,RNF149
9933,ENSG00000163166,IWS1
9934,ENSG00000163170,BOLA3
9935,ENSG00000163171,CDC42EP3
9936,ENSG00000163191,S100A11
9937,ENSG00000163202,LCE3D
9938,ENSG00000163206,SMCP
9939,ENSG00000163207,IVL
9940,ENSG00000163209,SPRR3
9941,ENSG00000163214,DHX57
9942,ENSG00000163216,SPRR2D
9943,ENSG00000163218,PGLYRP4
9944,ENSG00000163219,ARHGAP25
9945,ENSG00000163220,S100A9
9946,ENSG00000163221,S100A12
9947,ENSG00000163235,TGFA
9948,ENSG00000163239,TDRD10
9949,ENSG00000163249,CCNYL1
9950,ENSG00000163251,FZD5
9951,ENSG00000163254,CRYGC
9952,ENSG00000163257,DCAF16
9953,ENSG00000163273,NPPC
9954,ENSG00000163281,GNPDA2
9955,ENSG00000163283,ALPP
9956,ENSG00000163285,GABRG1
9957,ENSG00000163288,GABRB1
9958,ENSG00000163291,PAQR3
9959,ENSG00000163293,NIPAL1
9960,ENSG00000163295,ALPI
9961,ENSG00000163297,ANTXR2
9962,ENSG00000163312,HELQ
9963,ENSG00000163319,MRPS18C
9964,ENSG00000163320,CGGBP1
9965,ENSG00000163328,GPR155
9966,ENSG00000163331,DAPL1
9967,ENSG00000163344,PMVK
9968,ENSG00000163346,PBXIP1
9969,ENSG00000163347,CLDN1
9970,ENSG00000163348,PYGO2
9971,ENSG00000163349,HIPK1
9972,ENSG00000163352,LENEP
9973,ENSG00000163354,DCST2
9974,ENSG00000163357,DCST1
9975,ENSG00000163359,COL6A3
9976,ENSG00000163364,LINC01116
9977,ENSG00000163374,YY1AP1
9978,ENSG00000163376,KBTBD8
9979,ENSG00000163378,EOGT
9980,ENSG00000163380,LMOD3
9981,ENSG00000163389,POGLUT1
9982,ENSG00000163393,SLC22A15
9983,ENSG00000163394,CCKAR
9984,ENSG00000163395,IGFN1
9985,ENSG00000163399,ATP1A1
9986,ENSG00000163406,SLC15A2
9987,ENSG00000163412,EIF4E3
9988,ENSG00000163421,PROK2
9989,ENSG00000163428,LRRC58
9990,ENSG00000163430,FSTL1
9991,ENSG00000163431,LMOD1
9992,ENSG00000163435,ELF3
9993,ENSG00000163440,PDCL2
9994,ENSG00000163444,TMEM183A
9995,ENSG00000163449,TMEM169
9996,ENSG00000163453,IGFBP7
9997,ENSG00000163462,TRIM46
9998,ENSG00000163463,KRTCAP2
9999,ENSG00000163464,CXCR1
10000,ENSG00000163466,ARPC2
10001,ENSG00000163467,TSACC
10002,ENSG00000163468,CCT3
10003,ENSG00000163472,TMEM79
10004,ENSG00000163479,SSR2
10005,ENSG00000163481,RNF25
10006,ENSG00000163482,STK36
10007,ENSG00000163485,ADORA1
10008,ENSG00000163491,NEK10
10009,ENSG00000163492,CCDC141
10010,ENSG00000163497,FEV
10011,ENSG00000163499,CRYBA2
10012,ENSG00000163501,IHH
10013,ENSG00000163508,EOMES
10014,ENSG00000163510,CWC22
10015,ENSG00000163512,AZI2
10016,ENSG00000163513,TGFBR2
10017,ENSG00000163516,ANKZF1
10018,ENSG00000163517,HDAC11
10019,ENSG00000163518,FCRL4
10020,ENSG00000163519,TRAT1
10021,ENSG00000163520,FBLN2
10022,ENSG00000163521,GLB1L
10023,ENSG00000163527,STT3B
10024,ENSG00000163528,CHCHD4
10025,ENSG00000163530,DPPA2
10026,ENSG00000163531,NFASC
10027,ENSG00000163534,FCRL1
10028,ENSG00000163536,SERPINI1
10029,ENSG00000163539,CLASP2
10030,ENSG00000163541,SUCLG1
10031,ENSG00000163545,NUAK2
10032,ENSG00000163554,SPTA1
10033,ENSG00000163558,PRKCI
10034,ENSG00000163563,MNDA
10035,ENSG00000163564,PYHIN1
10036,ENSG00000163565,IFI16
10037,ENSG00000163568,AIM2
10038,ENSG00000163576,EFHB
10039,ENSG00000163577,EIF5A2
10040,ENSG00000163581,SLC2A2
10041,ENSG00000163584,RPL22L1
10042,ENSG00000163586,FABP1
10043,ENSG00000163590,PPM1L
10044,ENSG00000163596,ICA1L
10045,ENSG00000163599,CTLA4
10046,ENSG00000163600,ICOS
10047,ENSG00000163602,RYBP
10048,ENSG00000163605,PPP4R2
10049,ENSG00000163606,CD200R1
10050,ENSG00000163607,GTPBP8
10051,ENSG00000163611,SPICE1
10052,ENSG00000163617,CCDC191
10053,ENSG00000163618,CADPS
10054,ENSG00000163623,NKX6-1
10055,ENSG00000163624,CDS1
10056,ENSG00000163625,WDFY3
10057,ENSG00000163626,COX18
10058,ENSG00000163629,PTPN13
10059,ENSG00000163630,SYNPR
10060,ENSG00000163631,ALB
10061,ENSG00000163632,C3orf49
10062,ENSG00000163634,THOC7
10063,ENSG00000163635,ATXN7
10064,ENSG00000163636,PSMD6
10065,ENSG00000163637,PRICKLE2
10066,ENSG00000163638,ADAMTS9
10067,ENSG00000163644,PPM1K
10068,ENSG00000163645,ERICH6
10069,ENSG00000163646,CLRN1
10070,ENSG00000163655,GMPS
10071,ENSG00000163659,TIPARP
10072,ENSG00000163660,CCNL1
10073,ENSG00000163661,PTX3
10074,ENSG00000163666,HESX1
10075,ENSG00000163673,DCLK3
10076,ENSG00000163681,SLMAP
10077,ENSG00000163682,RPL9
10078,ENSG00000163683,SMIM14
10079,ENSG00000163684,RPP14
10080,ENSG00000163686,ABHD6
10081,ENSG00000163687,DNASE1L3
10082,ENSG00000163694,RBM47
10083,ENSG00000163697,APBB2
10084,ENSG00000163701,IL17RE
10085,ENSG00000163702,IL17RC
10086,ENSG00000163703,CRELD1
10087,ENSG00000163704,PRRT3
10088,ENSG00000163705,FANCD2OS
10089,ENSG00000163710,PCOLCE2
10090,ENSG00000163714,U2SURP
10091,ENSG00000163719,MTMR14
10092,ENSG00000163728,TTC14
10093,ENSG00000163734,CXCL3
10094,ENSG00000163735,CXCL5
10095,ENSG00000163736,PPBP
10096,ENSG00000163737,PF4
10097,ENSG00000163738,MTHFD2L
10098,ENSG00000163739,CXCL1
10099,ENSG00000163743,RCHY1
10100,ENSG00000163746,PLSCR2
10101,ENSG00000163749,CCDC158
10102,ENSG00000163751,CPA3
10103,ENSG00000163754,GYG1
10104,ENSG00000163755,HPS3
10105,ENSG00000163762,TM4SF18
10106,ENSG00000163781,TOPBP1
10107,ENSG00000163785,RYK
10108,ENSG00000163788,SNRK
10109,ENSG00000163792,TCF23
10110,ENSG00000163793,DNAJC5G
10111,ENSG00000163794,UCN
10112,ENSG00000163795,ZNF513
10113,ENSG00000163798,SLC4A1AP
10114,ENSG00000163803,PLB1
10115,ENSG00000163806,SPDYA
10116,ENSG00000163807,KIAA1143
10117,ENSG00000163811,WDR43
10118,ENSG00000163812,ZDHHC3
10119,ENSG00000163814,CDCP1
10120,ENSG00000163815,CLEC3B
10121,ENSG00000163817,SLC6A20
10122,ENSG00000163818,LZTFL1
10123,ENSG00000163820,FYCO1
10124,ENSG00000163823,CCR1
10125,ENSG00000163825,RTP3
10126,ENSG00000163827,LRRC2
10127,ENSG00000163832,ELP6
10128,ENSG00000163833,FBXO40
10129,ENSG00000163840,DTX3L
10130,ENSG00000163848,ZNF148
10131,ENSG00000163864,NMNAT3
10132,ENSG00000163866,SMIM12
10133,ENSG00000163867,ZMYM6
10134,ENSG00000163870,TPRA1
10135,ENSG00000163872,YEATS2
10136,ENSG00000163873,GRIK3
10137,ENSG00000163874,ZC3H12A
10138,ENSG00000163875,MEAF6
10139,ENSG00000163877,SNIP1
10140,ENSG00000163879,DNALI1
10141,ENSG00000163882,POLR2H
10142,ENSG00000163884,KLF15
10143,ENSG00000163885,CFAP100
10144,ENSG00000163888,CAMK2N2
10145,ENSG00000163898,LIPH
10146,ENSG00000163900,TMEM41A
10147,ENSG00000163902,RPN1
10148,ENSG00000163904,SENP2
10149,ENSG00000163909,HEYL
10150,ENSG00000163913,IFT122
10151,ENSG00000163914,RHO
10152,ENSG00000163915,IGF2BP2-AS1
10153,ENSG00000163918,RFC4
10154,ENSG00000163923,RPL39L
10155,ENSG00000163930,BAP1
10156,ENSG00000163931,TKT
10157,ENSG00000163932,PRKCD
10158,ENSG00000163933,RFT1
10159,ENSG00000163935,SFMBT1
10160,ENSG00000163938,GNL3
10161,ENSG00000163939,PBRM1
10162,ENSG00000163945,UVSSA
10163,ENSG00000163947,ARHGEF3
10164,ENSG00000163950,SLBP
10165,ENSG00000163956,LRPAP1
10166,ENSG00000163958,ZDHHC19
10167,ENSG00000163959,SLC51A
10168,ENSG00000163960,UBXN7
10169,ENSG00000163961,RNF168
10170,ENSG00000163964,PIGX
10171,ENSG00000163993,S100P
10172,ENSG00000163995,ABLIM2
10173,ENSG00000164002,EXO5
10174,ENSG00000164007,CLDN19
10175,ENSG00000164008,C1orf50
10176,ENSG00000164010,ERMAP
10177,ENSG00000164011,ZNF691
10178,ENSG00000164022,AIMP1
10179,ENSG00000164023,SGMS2
10180,ENSG00000164024,METAP1
10181,ENSG00000164031,DNAJB14
10182,ENSG00000164035,EMCN
10183,ENSG00000164037,SLC9B1
10184,ENSG00000164038,SLC9B2
10185,ENSG00000164039,BDH2
10186,ENSG00000164040,PGRMC2
10187,ENSG00000164045,CDC25A
10188,ENSG00000164047,CAMP
10189,ENSG00000164048,ZNF589
10190,ENSG00000164049,FBXW12
10191,ENSG00000164050,PLXNB1
10192,ENSG00000164051,CCDC51
10193,ENSG00000164053,ATRIP
10194,ENSG00000164054,SHISA5
10195,ENSG00000164056,SPRY1
10196,ENSG00000164061,BSN
10197,ENSG00000164062,APEH
10198,ENSG00000164066,INTU
10199,ENSG00000164068,RNF123
10200,ENSG00000164070,HSPA4L
10201,ENSG00000164073,MFSD8
10202,ENSG00000164074,ABHD18
10203,ENSG00000164076,CAMKV
10204,ENSG00000164077,MON1A
10205,ENSG00000164078,MST1R
10206,ENSG00000164080,RAD54L2
10207,ENSG00000164081,TEX264
10208,ENSG00000164082,GRM2
10209,ENSG00000164086,DUSP7
10210,ENSG00000164087,POC1A
10211,ENSG00000164088,PPM1M
10212,ENSG00000164089,ETNPPL
10213,ENSG00000164091,WDR82
10214,ENSG00000164093,PITX2
10215,ENSG00000164099,PRSS12
10216,ENSG00000164100,NDST3
10217,ENSG00000164104,HMGB2
10218,ENSG00000164105,SAP30
10219,ENSG00000164106,SCRG1
10220,ENSG00000164107,HAND2
10221,ENSG00000164109,MAD2L1
10222,ENSG00000164111,ANXA5
10223,ENSG00000164114,MAP9
10224,ENSG00000164117,FBXO8
10225,ENSG00000164118,CEP44
10226,ENSG00000164120,HPGD
10227,ENSG00000164122,ASB5
10228,ENSG00000164124,TMEM144
10229,ENSG00000164128,NPY1R
10230,ENSG00000164129,NPY5R
10231,ENSG00000164134,NAA15
10232,ENSG00000164136,IL15
10233,ENSG00000164144,ARFIP1
10234,ENSG00000164151,ICE1
10235,ENSG00000164161,HHIP
10236,ENSG00000164162,ANAPC10
10237,ENSG00000164163,ABCE1
10238,ENSG00000164164,OTUD4
10239,ENSG00000164167,LSM6
10240,ENSG00000164168,TMEM184C
10241,ENSG00000164169,PRMT9
10242,ENSG00000164171,ITGA2
10243,ENSG00000164172,MOCS2
10244,ENSG00000164175,SLC45A2
10245,ENSG00000164176,EDIL3
10246,ENSG00000164180,TMEM161B
10247,ENSG00000164181,ELOVL7
10248,ENSG00000164182,NDUFAF2
10249,ENSG00000164185,ZNF474
10250,ENSG00000164187,LMBRD2
10251,ENSG00000164188,RANBP3L
10252,ENSG00000164190,NIPBL
10253,ENSG00000164197,RNF180
10254,ENSG00000164199,ADGRV1
10255,ENSG00000164209,SLC25A46
10256,ENSG00000164211,STARD4
10257,ENSG00000164219,PGGT1B
10258,ENSG00000164220,F2RL2
10259,ENSG00000164221,CCDC112
10260,ENSG00000164236,ANKRD33B
10261,ENSG00000164237,CMBL
10262,ENSG00000164241,C5orf63
10263,ENSG00000164244,PRRC1
10264,ENSG00000164251,F2RL1
10265,ENSG00000164252,AGGF1
10266,ENSG00000164253,WDR41
10267,ENSG00000164258,NDUFS4
10268,ENSG00000164265,SCGB3A2
10269,ENSG00000164266,SPINK1
10270,ENSG00000164270,HTR4
10271,ENSG00000164283,ESM1
10272,ENSG00000164284,GRPEL2
10273,ENSG00000164287,CDC20B
10274,ENSG00000164291,ARSK
10275,ENSG00000164292,RHOBTB3
10276,ENSG00000164294,GPX8
10277,ENSG00000164296,TIGD6
10278,ENSG00000164299,SPZ1
10279,ENSG00000164300,SERINC5
10280,ENSG00000164303,ENPP6
10281,ENSG00000164304,CAGE1
10282,ENSG00000164305,CASP3
10283,ENSG00000164306,PRIMPOL
10284,ENSG00000164307,ERAP1
10285,ENSG00000164308,ERAP2
10286,ENSG00000164309,CMYA5
10287,ENSG00000164318,EGFLAM
10288,ENSG00000164323,CFAP97
10289,ENSG00000164325,TMEM174
10290,ENSG00000164327,RICTOR
10291,ENSG00000164330,EBF1
10292,ENSG00000164331,ANKRA2
10293,ENSG00000164332,UBLCP1
10294,ENSG00000164334,FAM170A
10295,ENSG00000164338,UTP15
10296,ENSG00000164342,TLR3
10297,ENSG00000164344,KLKB1
10298,ENSG00000164346,NSA2
10299,ENSG00000164347,GFM2
10300,ENSG00000164362,TERT
10301,ENSG00000164363,SLC6A18
10302,ENSG00000164366,CCDC127
10303,ENSG00000164379,FOXQ1
10304,ENSG00000164385,LINC01600
10305,ENSG00000164398,ACSL6
10306,ENSG00000164399,IL3
10307,ENSG00000164400,CSF2
10308,ENSG00000164403,SHROOM1
10309,ENSG00000164404,GDF9
10310,ENSG00000164405,UQCRQ
10311,ENSG00000164406,LEAP2
10312,ENSG00000164411,GJB7
10313,ENSG00000164414,SLC35A1
10314,ENSG00000164418,GRIK2
10315,ENSG00000164434,FABP7
10316,ENSG00000164438,TLX3
10317,ENSG00000164440,TXLNB
10318,ENSG00000164442,CITED2
10319,ENSG00000164463,CREBRF
10320,ENSG00000164465,DCBLD1
10321,ENSG00000164466,SFXN1
10322,ENSG00000164483,SAMD3
10323,ENSG00000164484,TMEM200A
10324,ENSG00000164485,IL22RA2
10325,ENSG00000164488,DACT2
10326,ENSG00000164494,PDSS2
10327,ENSG00000164506,STXBP5
10328,ENSG00000164509,IL31RA
10329,ENSG00000164512,ANKRD55
10330,ENSG00000164520,RAET1E
10331,ENSG00000164530,PI16
10332,ENSG00000164532,TBX20
10333,ENSG00000164535,DAGLB
10334,ENSG00000164543,STK17A
10335,ENSG00000164548,TRA2A
10336,ENSG00000164574,GALNT10
10337,ENSG00000164576,SAP30L
10338,ENSG00000164587,RPS14
10339,ENSG00000164588,HCN1
10340,ENSG00000164591,MYOZ3
10341,ENSG00000164597,COG5
10342,ENSG00000164604,GPR85
10343,ENSG00000164609,SLU7
10344,ENSG00000164610,RP9
10345,ENSG00000164611,PTTG1
10346,ENSG00000164615,CAMLG
10347,ENSG00000164619,BMPER
10348,ENSG00000164620,RELL2
10349,ENSG00000164621,SMAD5-AS1
10350,ENSG00000164626,KCNK5
10351,ENSG00000164627,KIF6
10352,ENSG00000164631,ZNF12
10353,ENSG00000164638,SLC29A4
10354,ENSG00000164647,STEAP1
10355,ENSG00000164649,CDCA7L
10356,ENSG00000164651,SP8
10357,ENSG00000164654,MIOS
10358,ENSG00000164663,USP49
10359,ENSG00000164674,SYTL3
10360,ENSG00000164675,IQUB
10361,ENSG00000164683,HEY1
10362,ENSG00000164684,ZNF704
10363,ENSG00000164687,FABP5
10364,ENSG00000164690,SHH
10365,ENSG00000164691,TAGAP
10366,ENSG00000164692,COL1A2
10367,ENSG00000164694,FNDC1
10368,ENSG00000164695,CHMP4C
10369,ENSG00000164707,SLC13A4
10370,ENSG00000164708,PGAM2
10371,ENSG00000164713,BRI3
10372,ENSG00000164715,LMTK2
10373,ENSG00000164729,SLC35G3
10374,ENSG00000164733,CTSB
10375,ENSG00000164736,SOX17
10376,ENSG00000164741,DLC1
10377,ENSG00000164742,ADCY1
10378,ENSG00000164743,C8orf48
10379,ENSG00000164744,SUN3
10380,ENSG00000164746,C7orf57
10381,ENSG00000164749,HNF4G
10382,ENSG00000164751,PEX2
10383,ENSG00000164754,RAD21
10384,ENSG00000164756,SLC30A8
10385,ENSG00000164758,MED30
10386,ENSG00000164761,TNFRSF11B
10387,ENSG00000164764,SBSPON
10388,ENSG00000164776,PHKG1
10389,ENSG00000164778,EN2
10390,ENSG00000164794,KCNV1
10391,ENSG00000164796,CSMD3
10392,ENSG00000164808,SPIDR
10393,ENSG00000164815,ORC5
10394,ENSG00000164816,DEFA5
10395,ENSG00000164818,DNAAF5
10396,ENSG00000164823,OSGIN2
10397,ENSG00000164828,SUN1
10398,ENSG00000164830,OXR1
10399,ENSG00000164841,TMEM74
10400,ENSG00000164849,GPR146
10401,ENSG00000164850,GPER1
10402,ENSG00000164853,UNCX
10403,ENSG00000164855,TMEM184A
10404,ENSG00000164867,NOS3
10405,ENSG00000164877,MICALL2
10406,ENSG00000164879,CA3
10407,ENSG00000164880,INTS1
10408,ENSG00000164885,CDK5
10409,ENSG00000164889,SLC4A2
10410,ENSG00000164893,SLC7A13
10411,ENSG00000164896,FASTK
10412,ENSG00000164897,TMUB1
10413,ENSG00000164900,GBX1
10414,ENSG00000164902,PHAX
10415,ENSG00000164904,ALDH7A1
10416,ENSG00000164916,FOXK1
10417,ENSG00000164919,COX6C
10418,ENSG00000164920,OSR2
10419,ENSG00000164924,YWHAZ
10420,ENSG00000164929,BAALC
10421,ENSG00000164930,FZD6
10422,ENSG00000164932,CTHRC1
10423,ENSG00000164933,SLC25A32
10424,ENSG00000164934,DCAF13
10425,ENSG00000164935,DCSTAMP
10426,ENSG00000164938,TP53INP1
10427,ENSG00000164941,INTS8
10428,ENSG00000164946,FREM1
10429,ENSG00000164949,GEM
10430,ENSG00000164951,PDP1
10431,ENSG00000164953,TMEM67
10432,ENSG00000164967,RPP25L
10433,ENSG00000164970,FAM219A
10434,ENSG00000164975,SNAPC3
10435,ENSG00000164978,NUDT2
10436,ENSG00000164983,TMEM65
10437,ENSG00000164985,PSIP1
10438,ENSG00000164989,CCDC171
10439,ENSG00000165006,UBAP1
10440,ENSG00000165023,DIRAS2
10441,ENSG00000165025,SYK
10442,ENSG00000165028,NIPSNAP3B
10443,ENSG00000165029,ABCA1
10444,ENSG00000165030,NFIL3
10445,ENSG00000165046,LETM2
10446,ENSG00000165055,METTL2B
10447,ENSG00000165060,FXN
10448,ENSG00000165061,ZMAT4
10449,ENSG00000165066,NKX6-3
10450,ENSG00000165071,TMEM71
10451,ENSG00000165076,PRSS37
10452,ENSG00000165078,CPA6
10453,ENSG00000165084,C8orf34
10454,ENSG00000165091,TMC1
10455,ENSG00000165092,ALDH1A1
10456,ENSG00000165097,KDM1B
10457,ENSG00000165102,HGSNAT
10458,ENSG00000165105,RASEF
10459,ENSG00000165113,GKAP1
10460,ENSG00000165115,KIF27
10461,ENSG00000165119,HNRNPK
10462,ENSG00000165120,SSMEM1
10463,ENSG00000165124,SVEP1
10464,ENSG00000165138,ANKS6
10465,ENSG00000165140,FBP1
10466,ENSG00000165156,ZHX1
10467,ENSG00000165164,CFAP47
10468,ENSG00000165168,CYBB
10469,ENSG00000165169,DYNLT3
10470,ENSG00000165175,MID1IP1
10471,ENSG00000165182,CXorf58
10472,ENSG00000165185,KIAA1958
10473,ENSG00000165186,PTCHD1
10474,ENSG00000165188,RNF183
10475,ENSG00000165192,ASB11
10476,ENSG00000165194,PCDH19
10477,ENSG00000165195,PIGA
10478,ENSG00000165202,OR1Q1
10479,ENSG00000165209,STRBP
10480,ENSG00000165215,CLDN3
10481,ENSG00000165219,GAPVD1
10482,ENSG00000165233,CARD19
10483,ENSG00000165238,WNK2
10484,ENSG00000165240,ATP7A
10485,ENSG00000165244,ZNF367
10486,ENSG00000165246,NLGN4Y
10487,ENSG00000165259,HDX
10488,ENSG00000165264,NDUFB6
10489,ENSG00000165269,AQP7
10490,ENSG00000165271,NOL6
10491,ENSG00000165272,AQP3
10492,ENSG00000165275,TRMT10B
10493,ENSG00000165280,VCP
10494,ENSG00000165282,PIGO
10495,ENSG00000165283,STOML2
10496,ENSG00000165288,BRWD3
10497,ENSG00000165300,SLITRK5
10498,ENSG00000165304,MELK
10499,ENSG00000165309,ARMC3
10500,ENSG00000165312,OTUD1
10501,ENSG00000165322,ARHGAP12
10502,ENSG00000165323,FAT3
10503,ENSG00000165338,HECTD2
10504,ENSG00000165349,SLC7A3
10505,ENSG00000165355,FBXO33
10506,ENSG00000165376,CLDN2
10507,ENSG00000165379,LRFN5
10508,ENSG00000165383,LRRC18
10509,ENSG00000165389,SPTSSA
10510,ENSG00000165392,WRN
10511,ENSG00000165409,TSHR
10512,ENSG00000165410,CFL2
10513,ENSG00000165416,SUGT1
10514,ENSG00000165417,GTF2A1
10515,ENSG00000165424,ZCCHC24
10516,ENSG00000165434,PGM2L1
10517,ENSG00000165443,PHYHIPL
10518,ENSG00000165449,SLC16A9
10519,ENSG00000165457,FOLR2
10520,ENSG00000165458,INPPL1
10521,ENSG00000165462,PHOX2A
10522,ENSG00000165471,MBL2
10523,ENSG00000165474,GJB2
10524,ENSG00000165475,CRYL1
10525,ENSG00000165476,REEP3
10526,ENSG00000165478,HEPACAM
10527,ENSG00000165480,SKA3
10528,ENSG00000165487,MICU2
10529,ENSG00000165490,DDIAS
10530,ENSG00000165494,PCF11
10531,ENSG00000165495,PKNOX2
10532,ENSG00000165496,RPL10L
10533,ENSG00000165501,LRR1
10534,ENSG00000165502,RPL36AL
10535,ENSG00000165506,DNAAF2
10536,ENSG00000165512,ZNF22
10537,ENSG00000165516,KLHDC2
10538,ENSG00000165521,EML5
10539,ENSG00000165525,NEMF
10540,ENSG00000165526,RPUSD4
10541,ENSG00000165527,ARF6
10542,ENSG00000165533,TTC8
10543,ENSG00000165548,TMEM63C
10544,ENSG00000165553,NGB
10545,ENSG00000165555,NOXRED1
10546,ENSG00000165556,CDX2
10547,ENSG00000165566,AMER2
10548,ENSG00000165568,AKR1E2
10549,ENSG00000165572,KBTBD6
10550,ENSG00000165583,SSX5
10551,ENSG00000165588,OTX2
10552,ENSG00000165591,FAAH2
10553,ENSG00000165606,DRGX
10554,ENSG00000165609,NUDT5
10555,ENSG00000165617,DACT1
10556,ENSG00000165621,OXGR1
10557,ENSG00000165623,UCMA
10558,ENSG00000165626,BEND7
10559,ENSG00000165630,PRPF18
10560,ENSG00000165632,TAF3
10561,ENSG00000165633,VSTM4
10562,ENSG00000165637,VDAC2
10563,ENSG00000165643,SOHLH1
10564,ENSG00000165644,COMTD1
10565,ENSG00000165646,SLC18A2
10566,ENSG00000165650,PDZD8
10567,ENSG00000165655,ZNF503
10568,ENSG00000165661,QSOX2
10569,ENSG00000165669,FAM204A
10570,ENSG00000165671,NSD1
10571,ENSG00000165672,PRDX3
10572,ENSG00000165675,ENOX2
10573,ENSG00000165678,GHITM
10574,ENSG00000165682,CLEC1B
10575,ENSG00000165684,SNAPC4
10576,ENSG00000165685,TMEM52B
10577,ENSG00000165688,PMPCA
10578,ENSG00000165694,FRMD7
10579,ENSG00000165695,AK8
10580,ENSG00000165699,TSC1
10581,ENSG00000165702,GFI1B
10582,ENSG00000165704,HPRT1
10583,ENSG00000165724,ZMYND19
10584,ENSG00000165730,STOX1
10585,ENSG00000165731,RET
10586,ENSG00000165732,DDX21
10587,ENSG00000165733,BMS1
10588,ENSG00000165752,STK32C
10589,ENSG00000165775,FUNDC2
10590,ENSG00000165792,METTL17
10591,ENSG00000165794,SLC39A2
10592,ENSG00000165795,NDRG2
10593,ENSG00000165799,RNASE7
10594,ENSG00000165801,ARHGEF40
10595,ENSG00000165802,NSMF
10596,ENSG00000165804,ZNF219
10597,ENSG00000165805,C12orf50
10598,ENSG00000165806,CASP7
10599,ENSG00000165807,PPP1R36
10600,ENSG00000165810,BTNL9
10601,ENSG00000165813,CCDC186
10602,ENSG00000165816,VWA2
10603,ENSG00000165819,METTL3
10604,ENSG00000165821,SALL2
10605,ENSG00000165828,PRAP1
10606,ENSG00000165832,TRUB1
10607,ENSG00000165837,ERICH6B
10608,ENSG00000165841,CYP2C19
10609,ENSG00000165861,ZFYVE1
10610,ENSG00000165868,HSPA12A
10611,ENSG00000165879,FRAT1
10612,ENSG00000165886,UBTD1
10613,ENSG00000165887,ANKRD2
10614,ENSG00000165891,E2F7
10615,ENSG00000165895,ARHGAP42
10616,ENSG00000165898,ISCA2
10617,ENSG00000165899,OTOGL
10618,ENSG00000165912,PACSIN3
10619,ENSG00000165914,TTC7B
10620,ENSG00000165915,SLC39A13
10621,ENSG00000165916,PSMC3
10622,ENSG00000165917,RAPSN
10623,ENSG00000165923,AGBL2
10624,ENSG00000165934,CPSF2
10625,ENSG00000165935,SMCO2
10626,ENSG00000165943,MOAP1
10627,ENSG00000165959,CLMN
10628,ENSG00000165966,PDZRN4
10629,ENSG00000165972,CCDC38
10630,ENSG00000165973,NELL1
10631,ENSG00000165983,PTER
10632,ENSG00000165985,C1QL3
10633,ENSG00000165995,CACNB2
10634,ENSG00000165996,HACD1
10635,ENSG00000165997,ARL5B
10636,ENSG00000166002,SMCO4
10637,ENSG00000166004,CEP295
10638,ENSG00000166006,KCNC2
10639,ENSG00000166012,TAF1D
10640,ENSG00000166016,ABTB2
10641,ENSG00000166024,R3HCC1L
10642,ENSG00000166025,AMOTL1
10643,ENSG00000166033,HTRA1
10644,ENSG00000166035,LIPC
10645,ENSG00000166037,CEP57
10646,ENSG00000166046,TCP11L2
10647,ENSG00000166049,PASD1
10648,ENSG00000166068,SPRED1
10649,ENSG00000166069,TMCO5A
10650,ENSG00000166073,GPR176
10651,ENSG00000166086,JAM3
10652,ENSG00000166090,IL25
10653,ENSG00000166091,CMTM5
10654,ENSG00000166105,GLB1L3
10655,ENSG00000166106,ADAMTS15
10656,ENSG00000166111,SVOP
10657,ENSG00000166118,SPATA19
10658,ENSG00000166123,GPT2
